MS SubClass,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,HouseAge,TotalSF,TotalBath,IsRemod,OverallScore,PorchSF
60,0.20205479452054792,0.055705190989226244,1,7,6,1980,1988,0.17500000000000002,3,3,4,3,2,1,0.0,1,0.0,0.35790494665373423,0.23019338739862757,3,0.27051061388410785,0.42189218921892185,0.0,0.4905335628227194,0.0,0.0,2,1,3,1,3,7,7,1,3,0.8971454463072044,1,2.0,0.32862903225806456,3,3,2,0.019662921348314606,0.09838274932614556,0.0,0.0,0.0,0.0,0,0.0,3,2008,185000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.20588235294117646,0.5193042002545609,0.24999999999999997,1,0.4606741573033708,0.07092696629213482
60,0.18493150684931503,0.0516833986287953,1,5,6,1969,1969,0.0,3,3,3,2,1,4,0.14893617021276595,1,0.0,0.2133850630455868,0.22457891453524642,4,0.11072862880091794,0.3234323432343234,0.0,0.27940332759609865,0.0,0.0,1,1,3,1,3,7,8,0,0,0.8921613049388311,1,2.0,0.3252688172043011,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2008,146900,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2867647058823529,0.35935511243105644,0.08333333333333334,0,0.3258426966292135,0.0
60,0.20205479452054792,0.06862757100881488,1,7,7,1978,1978,0.105,4,3,4,3,1,5,0.5255319148936171,1,0.0,0.20950533462657614,0.4429195258889582,5,0.31153184165232356,0.781078107810781,0.0,0.7188755020080321,0.0,1.0,2,1,4,1,4,8,6,2,4,0.8962392387856819,3,4.0,0.8830645161290324,3,4,2,0.0,0.0215633423180593,0.0,0.0,0.3611111111111111,0.0,0,0.0,12,2008,292500,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.8328383538396267,0.33333333333333337,0,0.5393258426966292,0.15730337078651685
20,0.2842465753424657,0.06158790401567091,1,6,5,1976,1976,0.1,3,3,4,3,1,5,0.3425531914893617,1,0.0,0.26624636275460717,0.3721147847785402,3,0.34107860011474467,0.0,0.0,0.34107860011474467,0.0,1.0,2,0,3,1,3,7,8,1,3,0.8953330312641595,3,2.0,0.321236559139785,3,3,2,0.0,0.0,0.0,0.0,0.328125,0.0,0,0.0,5,2008,180000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23529411764705882,0.505303351718286,0.24999999999999997,0,0.3258426966292135,0.1327247191011236
20,0.20205479452054792,0.055705190989226244,1,6,5,1976,1976,0.075,3,3,3,3,1,1,0.0,1,0.0,0.7002909796314258,0.4504054897067997,3,0.31841652323580033,0.0,0.0,0.31841652323580033,0.0,0.0,2,0,2,1,3,5,8,1,4,0.8953330312641595,1,2.0,0.31787634408602156,3,3,2,0.0,0.03234501347708895,0.0,0.0,0.0,0.0,0,0.0,4,2008,159900,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23529411764705882,0.5417904115400933,0.16666666666666666,0,0.3258426966292135,0.016853932584269662
60,0.20205479452054792,0.056194906953966686,1,7,6,1976,1976,0.41250000000000003,3,3,3,3,1,5,0.21436170212765956,1,0.0,0.19398642095053348,0.2504678727386151,3,0.219162363740677,0.4763476347634763,0.0,0.46758462421113023,0.0,0.0,2,1,4,1,3,8,8,1,4,0.8953330312641595,2,2.0,0.32459677419354843,3,3,2,0.0,0.09299191374663074,0.0,0.0,0.0,0.0,0,0.0,9,2008,205000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23529411764705882,0.5161221892235893,0.24999999999999997,0,0.4606741573033708,0.04845505617977528
20,0.20205479452054792,0.05325661116552399,1,5,6,1973,2000,0.0,3,3,4,3,1,4,0.5765957446808511,1,0.0,0.0446168768186227,0.36681222707423583,4,0.2421113023522662,0.0,0.0,0.2421113023522662,0.0,1.0,1,1,3,1,4,5,8,1,2,0.8939737199818759,1,2.0,0.2950268817204301,3,3,2,0.15730337078651685,0.0,0.0,0.0,0.0,0.0,0,0.0,11,2008,157000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25735294117647056,0.4285108188375053,0.16666666666666666,1,0.3258426966292135,0.15730337078651685
60,0.20205479452054792,0.07964618021547501,1,8,5,1996,1996,0.25125000000000003,4,3,4,3,1,6,0.5441489361702128,1,0.0,0.10329776915615907,0.3855271366188397,5,0.2587492828456684,0.6072607260726073,0.0,0.5754446356855994,1.0,0.0,2,1,4,1,4,9,8,1,4,0.9043951064793838,2,3.0,0.5288978494623656,3,3,2,0.1348314606741573,0.24258760107816713,0.21541501976284583,0.0,0.0,0.0,0,0.0,6,2008,306000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.08823529411764705,0.6877386508273229,0.41666666666666663,0,0.4382022471910112,0.4143258426966292
90,0.13356164383561642,0.047135161606268364,1,5,5,1974,1974,0.0,3,3,4,3,2,1,0.0,1,0.0,0.43452958292919497,0.2794759825327511,3,0.16121629374641422,0.49284928492849284,0.0,0.4182444061962134,0.0,0.0,2,2,4,2,3,8,8,0,0,0.8980516538287268,1,2.0,0.32258064516129037,3,3,2,0.0,0.06064690026954178,0.0,0.0,0.0,0.0,0,0.0,6,2008,133000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.25,0.4993635977938057,0.33333333333333337,0,0.2696629213483146,0.03160112359550562
20,0.1506849315068493,0.05172624877571008,1,6,8,1969,1969,0.0,3,3,4,3,1,5,0.3202127659574468,2,0.2870249017038008,0.006789524733268671,0.3287585776668746,4,0.2065404475043029,0.0,0.0,0.2065404475043029,1.0,0.0,1,1,3,1,3,6,8,0,0,0.8921613049388311,1,2.0,0.30913978494623656,3,3,2,0.12640449438202248,0.0,0.0,0.0,0.1388888888888889,0.0,0,0.0,7,2008,151000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2867647058823529,0.37632583792957147,0.24999999999999997,0,0.5280898876404494,0.18258426966292135
20,0.16095890410958902,0.0550624387855044,1,4,6,1969,1969,0.045,3,3,4,3,2,3,0.13404255319148936,1,0.0,0.3317167798254122,0.2919525888958203,3,0.17269076305220882,0.0,0.0,0.17269076305220882,0.0,0.0,1,0,2,1,3,4,8,0,0,0.8921613049388311,1,1.0,0.19354838709677422,3,3,2,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2008,111900,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2867647058823529,0.32626219770895204,0.0,0,0.2584269662921348,0.011235955056179775
20,0.14383561643835613,0.038320274240940255,1,5,5,1971,1971,0.0,3,3,4,3,1,3,0.06329787234042553,5,0.4017038007863696,0.06401551891367604,0.2694946974422957,3,0.15203671830177853,0.0,0.0,0.15203671830177853,1.0,0.0,1,0,3,1,3,5,8,0,0,0.8957861350249208,1,2.0,0.38709677419354843,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2008,123000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.27205882352941174,0.29571489181162497,0.16666666666666666,0,0.2696629213483146,0.0
20,0.1780821917808219,0.06999877571008814,1,4,5,1972,1972,0.0,3,3,3,3,1,4,0.3191489361702128,1,0.0,0.1280310378273521,0.2694946974422957,3,0.15203671830177853,0.0,0.0,0.15203671830177853,0.0,0.0,1,0,3,1,3,5,8,0,0,0.8971454463072044,1,2.0,0.38709677419354843,3,3,2,0.15168539325842695,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2008,111250,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2647058823529412,0.29571489181162497,0.0,0,0.21348314606741572,0.15168539325842695
